"surah","ayahs","occasion"
58,"1-2","عَنْ خَوْلَةَ بِنْتِ ثَعْلَبَةَ رضي الله عنها قَالَتْ: وَاللهِ فِيَّ وَفِي أَوْسِ بْنِ صامِتٍ أَنْزَلَ اللهُ عز و جل صَدْرَ سُورَةِ الْمُجَادَلَةِ، قَالَتْ: كُنْتُ عِنْدَهُ وَكَانَ شَيْخاً كَبِيراً قَدْ سَاءَ خُلُقُهُ وَضَجِرَ، قَالَتْ: فَدَخَلَ عَلَيَّ يَوْماً فَرَاجَعْتُهُ بِشَيْءٍ، فَغَضِبَ فَقَالَ: أَنْتِ عَلَيَّ كَظَهْرِ أُمِّي، قَالَتْ: ثُمَّ خَرَجَ فَجَلَسَ فِي نَادي قَوْمِهِ سَاعَةً ثُمَّ دَخَلَ عَلَيَّ، فَإِذَا هُوَ يُرِيدُنِي عَلَى نَفْسِي قَالَتْ: فَقُلْتُ: كَلَّا وَالَّذِي نَفْسُ خُوَيْلَةَ بِيدَهِ لَا تَخْلُصُ إِلَيَّ، وَقَدْ قُلْتَ مَا قُلْتَ حَتَّى يَحْكُمَ اللهُ وَرَسُولُهُ فِينَا بِحُكْمِهِ، قَالَتْ: فَوَاثَبَنِي وَامْتَنَعْتُ مِنْهُ فَغَلَبْتُهُ بِمَا تَغْلِبُ بِهِ الْمَرْأَةُ الشَّيْخَ الضَّعِيفَ، فَأَلْقَيْتُهُ عنِّي، قَالَتْ: ثُمَّ خَرَجْتُ إِلَى بَعْضِ جَارَاتِي فَاسْتَعَرْتُ مِنْهَا ثِيَابَهَا، ثُمَّ خَرَجْتُ حَتَّى جِئْتُ رَسُولَ اللهِ ﷺ فَجَلَسْتُ بَيْنَ يَدَيْهِ فَذَكَرْتُ لَهُ مَا لَقِيتُ مِنْهُ، فَجَعَلْتُ أَشْكُو إِلَيْهِ ﷺ مَا أَلْقَى مِنْ سُوءِ خُلُقِهِ، قَالَتْ: فَجَعَلَ رَسُولُ اللهِ يَقُولُ: « يَا خُوَيْلَةُ ابْنُ عَمْكِ شَيْخٌ كَبِيرٌ فَاتَّقِي اللهَ فِيهِ »، قَالَتْ: فَوَاللهِ مَا بَرِحْتُ حَتَّى نَزَلَ فِيَّ الْقُرْآنُ، فَتَغَشَّى رَسُولُ اللهِ ﷺ مَا كَانَ يَتَغَشَّاهُ ثُمَّ سُرِّيَ عَنْهُ، فَقَالَ لِي: « يَا خُوَيْلَةُ قَدْ أَنْزَلَ اللهُ فِيكِ وَفِي صَاحِبِكِ »، ثُمَّ قَرَأَ عَلَيَّ: { قَدْ سَمِعَ ٱللَّهُ قَوْلَ ٱلَّتِى تُجَـٰدِلُكَ فِى زَوْجِهَا وَتَشْتَكِىٓ إِلَى ٱللَّهِ وَٱللَّهُ يَسْمَعُ تَحَاوُرَكُمَآ ۚ إِنَّ ٱللَّهَ سَمِيعُۢ بَصِيرٌ ﴿١﴾ } إِلَى قَوْلِهِ { وَلِلْكَـٰفِرِينَ عَذَابٌ أَلِيمٌ }، فَقَالَ لِي رَسُولُ اللهِ ﷺ: « مُرِيهِ فَلْيُعْتِقْ رَقَبَةً »، قَالَتْ: فَقُلْتُ: وَاللهِ يَا رَسُولَ اللهِ مَا عِنْدَهُ مَا يُعْتِقُ، قَالَ: « فَلْيَصُمْ شَهْرَيْنِ مُتَتَابِعَيْنِ »، قَالَتْ: فَقُلْتُ: وَاللهِ يَا رَسُولَ اللهِ إِنَّهُ شَيْخٌ كَبِيرٌ مَا بِهِ مِنْ صِيَامٍ، قَالَ: « فَلْيُطْعِم سِتِّينَ مِسْكِيناً وَسْقاً مِنْ تَمْرٍ »، قَالَتْ: قُلْتُ: وَاللهِ يَا رَسُولَ اللهِ مَا ذَاكَ عِنْدَهُ، قَالَتْ: فَقَالَ رَسُولُ اللهِ ﷺ: « فَإِنَّا سَنُعِيتُهُ بِعَرَقٍ مِنْ تَمْرٍ »، قَالَتْ: فَقُلْتُ: وَأَنَا يَا رَسُولَ اللهِ سَأُعِينُهُ بِعَرَقٍ آخَرَ، قَالَ: « قَدْ أَصَبْتِ وَأَحْسَنْتِ فَاذْهَبِي فَتَصَدَّقِي عَنْهُ، ثُمَّ اسْتَوْصِي بِابْنِ عَمَِكِ خَيْراً » قَالَتْ: فَفَعَلْتُ. قَالَ سَعْدٌ: الْعَرَقُ الصَّنُّ. واللفظ لأحمد."
58,"8","عَنْ أَنَسِ بْنِ مَالِكٍ رضي الله عنه أَنَّ يَهُودِيَّا أَتَى عَلَى النَّبِيِّ ﷺ وَأَصْحَابِهِ، فَقَالَ: السَّامُ عَلَيْكُمْ، فَرَدَّ عَلَيْهِ الْقَوْمُ، فَقَالَ نَبِيُّ اللهَ ﷺ: « هَلْ تَدْرُونَ مَا قَالَ هَذَا؟ » قَالُوا: اللهُ وَرَسُولُهُ أَعْلَمُ، سَلَّمَ يَا نَبِيَّ اللهِ. قَالَ: « لاَ، وَلَكِنَّهُ قَالَ كَذَا وَكَذَا، رُدُّوهُ عَلَيَّ »، فَرَدُّوهُ. قَالَ: « قُلْتَ: السَّامُّ عَلَيْكُمْ » قَالَ: نَعَمْ، قَالَ نَبِيُّ اللهِ ﷺ عِنْدَ ذَلِكَ: « إِذَا سَلَّمَ عَلَيْكُمْ أَحَدٌ مِنْ أَهْلِ الْكِتَابِ فَقُولُوا: عَلَيْكَ مَا قُلْتَ ». قَالَ: { وَإِذَا جَآءُوكَ حَيَّوْكَ بِمَا لَمْ يُحَيِّكَ بِهِ ٱللَّهُ }. واللفظ للترمذي."
58,"8","عَنْ عَائِشَةَ رضي الله عنها قَالَتْ: أَتَى النَّبِيَّ ﷺ نَاسٌ مِنْ الْيَهُودِ، فَقَالُوا: السَّامُ عَلَيْكَ، يَا أَبَا الْقَاسِمِ، فَقَالَ: « وَعَلْيْكُمْ »، قَالَتْ عَائِشَةُ: فَقُلْتُ: وَعَلَيْكُمْ السَّامُ وَالَّذامُ، فَقَالَ رَسُولُ الله ﷺ: «يَا عَائِشَةُ لَا تَكُونِي فَاحِشَةً». قَالَتْ: فَقُلْتُ: يَا رَسُولَ اللهِ أَمَا سَمِعْتَ مَا قَالُوا: السَّامُ عَلَيْكَ؟!!، قَالَ: « أَلَيْسَ قَدْ رَدَدْتُ عَلَيْهِمْ الَّذِي قَالُوا؛ قُلْتُ: وَعَلَيْكُمْ ».

قَالَ ابْنُ نُمَيْرٍ - يَعْنِي فِي حَدِيثِ عَائِشَةَ -، إِنَّ اللهَ عز و جل لَا يُحِبُّ الْفُحْشَ وَلَا التَّفَحُّشَ، وَقَالَ ابْنُ نُمَيْرٍ فِي حَدِيثِهِ فَنَزَلَتْ هَذِهِ الْآيَةُ: { وَإِذَا جَآءُوكَ حَيَّوْكَ بِمَا لَمْ يُحَيِّكَ بِهِ ٱللَّهُ } حَتَّى فَرَغَ."
58,"12","عَنْ عَلِيِّ بْنِ أَبِي طَالِبٍ رضي الله عنه: قَالَ لَمَّا نَزَلَتْ { يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ إِذَا نَـٰجَيْتُمُ ٱلرَّسُولَ فَقَدِّمُوا۟ بَيْنَ يَدَىْ نَجْوَىٰكُمْ صَدَقَةً ۚ } قَالَ لِي النَّبِيُّ ﷺ: « مَا تَرَى دِينَاراً »، قُلْتُ: لَا يُطِيقُونَهُ، قَالَ: فَنِصْفُ دِينَارٍ»، قُلْتُ: لَا يُطِيقُونَهُ، قَالَ: « فَكَمْ » قُلْتُ: شَعِيرَةٌ، قَالَ: « إِنَّكَ لَزَهِيدٌ » قَالَ: فَنَزَلَتْ: { ءَأَشْفَقْتُمْ أَن تُقَدِّمُوا۟ بَيْنَ يَدَىْ نَجْوَىٰكُمْ صَدَقَـٰتٍۢ ۚ } الْآيَةَ قَالَ: فَبِي خَفَّفَ اللهُ عَنْ هَذِهِ الْأُمَّةِ. واللفظ للترمذي."
59,"5","عَنِ ابْنِ عُمَرَ رضي الله عنهما قَالَ: حَرَّقَ رَسُولُ اللهِ ﷺ نَخْلَ بَنِي النَّضِيرِ، وَقَطَعَ، وَهِيَ الْبُوَيْرَةُ، فَنَزَلَتْ: { مَا قَطَعْتُم مِّن لِّينَةٍ أَوْ تَرَكْتُمُوهَا قَآئِمَةً عَلَىٰٓ أُصُولِهَا فَبِإِذْنِ ٱللَّهِ }. واللفظ للبخاري."
59,"5","عَنِ ابْنِ عُمَرَ رضي الله عنهما أَنَّ رَسُولَ اللهِ ﷺ قَطَعَ نَخْلَ بَنِي النَّضِيرِ، وَحَرَّقَ، وَلَهَا يَقُولُ حَسَّانُ:
وَهَانَ عَلَى سَرَاةِ بَنِي لُؤَيِّ      حَرِيقٌ بِالْبُوَيْرَةِ مُسْتَطِيرُ
وَفِي ذَلِكَ نَزَلَتْ { مَا قَطَعْتُم مِّن لِّينَةٍ أَوْ تَرَكْتُمُوهَا قَآئِمَةً عَلَىٰٓ أُصُولِهَا } الآيَة. واللفظ لمسلم."
59,"5","عَنِ ابْنِ عَبَّاسٍ رضي الله عنهما فِي قَوْلِ اللهِ عز و جل: { مَا قَطَعْتُم مِّن لِّينَةٍ أَوْ تَرَكْتُمُوهَا قَآئِمَةً عَلَىٰٓ أُصُولِهَا } قَالَ: اللِّينَةُ النَّخْلَةُ { وَلِيُخْزِىَ ٱلْفَـٰسِقِينَ }، قَالَ: اسْتَنْزَلُوهُمْ مِنْ حُصُونِهِمْ، قَالَ: وَأُمِرُوا بِقَطْعِ النَّخْلِ، فَحَكَّ فِي صُدُورِهِمْ، فَقَالَ الْمسْلِمُونَ: قَدْ قَطَعْنَا بَعْضاً وَتَرَكْنَا بَعْضاً، فَلَنَسْأَلَنَّ رَسُولَ اللهِ ﷺ: هَلْ لَنَا فِيمَا قَطَعْنَا مِنْ أَجْرٍ، وَهَلْ عَلَيْنَا فِيمَا تَرَكْنَا مِنْ وِزْرٍ، فَأَنْزَلَ اللهُ تَعَالَى: { مَا قَطَعْتُم مِّن لِّينَةٍ أَوْ تَرَكْتُمُوهَا قَآئِمَةً عَلَىٰٓ أُصُولِهَا } الآية. واللفظ للترمذي."
59,"9","عَنْ أَبِي هُرَيْرَةَ رضي الله عنه: أَنَّ رَجُلًا أَتَى النَّبِيَّ ﷺ، فَبَعَثَ إِلَى نِسَائِهِ، فَقُلْنَ: مَا مَعَنَا إِلَّا الْمَاءُ، فَقَالَ رَسُولُ اللهِ ﷺ: « مَنْ يَضُمُّ - أَوْ يُضِيفُ - هَذَا؟ » فَقَالَ رَجُلٌ مِنْ الْأَنْصَارِ: أَنَا، فَانْطَلَقَ بِهِ إِلَى امْرَأَتِهِ، فَقَالَ: أَكْرِمِي ضَيْفَ رَسُولِ اللهِ ﷺ، فَقَالَتْ: مَا عِنْدَنَا إِلَّا قُوتُ صِبْيَانِي، فَقَالَ: هَيِّئِي طَعَامَكِ، وَأَصْبِحِي سِرَاجَكِ، وَنَوِّمِي صِبْيَانَكِ، إِذَا أَرَادُوا عَشَاءً، فَهَيَّأَتْ طَعَامَهَا، وَأَصْبَحَتْ سِرَاجَهَا، وَنَوَّمَتْ صِبْيَانَهَا، ثُمَّ قَامَتْ كَأَنَّهَا تُصْلِحُ سِرَاجَهَا فَأَطْفَأَتْهُ، فَجَعَلَا يُرِيَانِهِ أَنَّهُمَا يَأْكُلَانِ، فَبَاتَا طَاوِيَيْنِ، فَلَمَّا أَصْبَحَ غَدَا إِلَى رَسُولِ اللهِ ﷺ فَقَالَ: « ضَحِكَ اللهُ اللَّيْلَةَ، أَوْ عَجِبَ مِنْ فَعَالِكُمَا » فَأَنْزَلَ اللهُ: { وَيُؤْثِرُونَ عَلَىٰٓ أَنفُسِهِمْ وَلَوْ كَانَ بِهِمْ خَصَاصَةٌ ۚ وَمَن يُوقَ شُحَّ نَفْسِهِۦ فَأُو۟لَـٰٓئِكَ هُمُ ٱلْمُفْلِحُونَ }. واللفظ للبخاري."
60,"1","عَنْ عَلِيٍّ رضي الله عنه قَالَ: بَعَثَنَا رَسُولُ اللهِ ﷺ أَنَا وَالزُّبَيْرَ وَالْمِقْدَادَ، فَقَالَ: « ائْتُوا رَوْضَةَ خَاخٍ، فَإِنَّ بِهَا ظَعِينَةً مَعَهَا كِتَابٌ، فَخُذُوهُ مِنْهَا »، فَانْطَلَقْنَا تَعَادَى بِنَا خَيْلُنَا، فَإِذَا نَحْنُ بِالْمَرْأَةِ، فَقُلْنَا: أَخْرِجِي الْكِتَابَ. فَقَالَتْ: مَا مَعِي كِتَابٌ. فَقُلْنَا: لَتُخْرِجِنَّ الْكِتَابَ أَوْ لَنُلْقِيَنَّ الثِّيَابَ، فَأَخْرَجَتْهُ مِنْ عِقَاصِهَا، فَأَتَيْنَا بِهِ رَسُولَ اللهِ ﷺ، فَإِذَا فِيهِ: مِنْ حَاطِبِ بْنِ أَبِي بَلْتَعَةَ إِلَى نَاسٍ مِنْ الْمُشْرِكِينَ، مِنْ أَهْلِ مَكَّةَ، يُخْبِرُهُمْ بِبَعْضِ أَمْرِ رَسُولِ اللهِ ﷺ، فَقَالَ رَسُولُ اللهِ ﷺ: « يَا حَاطِبُ! مَا هَذَا؟ » قَالَ: لَا تَعْجَلْ عَلَيَّ يَا رَسُولَ اللهِ، إِنِّي كُنْتُ امْرَأً مُلْصَقاً فِي قُرَيْشٍ - قَالَ سُفْيَانُ: كَانَ حَلِيفَاً لَهُمْ، وَلَمْ يَكُنْ مِنْ أَنْفُسِهَا -، وَكَانَ مِمَّنْ كَانَ مَعَكَ مِنْ الْمُهَاجِرِينَ، لَهُمْ قَرَابَاتٌ يَحْمُونَ بِهَا أَهْلِيهِمْ، فَأَحْبَبْتُ، إِذْ فَاتَنِي ذَلِكَ مِنْ النَّسَبِ فِيهِمْ، أَنْ أَتَّخِذَ فِيهِمْ يَداً يَحْمُونَ بِهَا قَرَابَتِي، وَلَمْ أَفْعَلْهُ كُفْراً، وَلَا ارْتِدَاداً عَنْ دِينِي، وَلَا رِضا بِالْكُفْرِ بَعْدَ الْإِسْلَامِ، فَقَالَ النَّبِيُّ ﷺ: « صَدَقَ »، فَقَالَ عُمَرُ: دَعْنِي يَا رَسُولَ اللهِ، أَضْرِبْ عُنُقَ هَذَا الْمُنَافِقِ. فَقَالَ: « إِنَّهُ قَدْ شَهِدَ بَدْراً، وَمَا يُدْرِيكَ لَعَلَّ اللهَ اطَّلَعَ عَلَى أَهْلِ بَدْرٍ، فَقَالَ: اعْمَلُوا مَا شِئْتُمْ، فَقَدْ غَفَرْتُ لَكُمْ ». فَأَنْزَلَ اللهُ عز و جل: { يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَتَّخِذُوا۟ عَدُوِّى وَعَدُوَّكُمْ أَوْلِيَآءَ }. واللفظ لمسلم."
60,"8","عَنْ عَبْدِ اللهِ بْنِ الزُّبَيْرِ رضي الله عنهما قَالَ: قَدِمَتْ قُتَيْلَةُ ابْنَةُ عَبْدِ الْعُزَّى بْنِ عَبْدِ أَسْعَدَ مِنْ بَنِي مَالِكِ بْنِ حَسَلٍ عَلَى ابْنَتِهَا أَسْمَاءَ ابْنَةِ أَبِي بَكْرٍ بِهَدَايَا، ضِبَابٍ وَأَقِطٍ وَسَمْنٍ، وَهِيَ مُشْرِكَةٌ، فَأَبَتْ أَسْمَاءُ أَنْ تَقْبَلَ هَدِيَّتَهَا وَتُدْخِلَهَا بَيْتَهَا، فَسَأَلَتْ عَائِشَةُ النَّبِيَّ ﷺ، فَأَنْزَلَ اللهُ عز و جل: { لَّا يَنْهَىٰكُمُ ٱللَّهُ عَنِ ٱلَّذِينَ لَمْ يُقَـٰتِلُوكُمْ فِى ٱلدِّينِ } إِلَى آخِرِ الْآيَةِ، فَأَمَرَهَا أَنْ تَقْبَلَ هَدِيَّتَهَا، وَأَنْ تُدْخِلَهَا بَيْتَهَا. واللفظ لأحمد."
60,"10","عَنْ مَرْوَانَ وَالْمِسْوَرَ بْنَ مَخْرَمَةَ رضي الله عنهما يُخْبِرَانِ عَنْ أَصْحَابِ رَسُولِ اللهِ ﷺ قَالَ: لَمَّا كَاتَبَ سُهَيْلُ بْنُ عَمْرٍو يَوْمَئِذٍ، كَانَ فِيمَا اشْتَرَطَ سُهَيْلُ بْنُ عَمْرٍو عَلَى النَّبِيِّ ﷺ، أَنَّهُ لَا يَأْتِيكَ مِنَّا أَحَدٌ، وَإِنْ كَانَ عَلَى دِينِكَ إِلَّا رَدَدْتَهُ إِلَيْنَا، وَخَلَّيْتَ بَيْنَنَا وَبَيْنَهُ، فَكَرِهَ الْمُؤْمِنُونَ ذَلِكَ وَامْتَعَضُوا مِنْهُ، وَأَبَى سُهَيْلٌ إِلَّا ذَلِكَ، فَكَاتَبَهُ النَّبِيُّ ﷺ عَلَى ذَلِكَ، فَرَدَّ يَوْمَئِذٍ أَبَا جَنْدَلٍ إِلَى أَبِيهِ سُهَيْلِ بْنِ عَمْرٍو، وَلَمْ يَأْتِهِ أَحَدٌ مِنْ الرِّجَالِ إِلَّا رَدَّهُ فِي تِلْكَ الْمُدَّةِ، وَإِنْ كَانَ مُسْلِماً، وَجَاءَتِ الْمُؤْمِنَاتُ مُهَاجِرَاتٍ، وَكَانَتْ أُمُّ كُلْثُومٍ بِنْتُ عُقْبَةَ بْنِ أَبِي مُعَيْطٍ مِمَّنْ خَرَجَ إِلَى رَسُولِ يَوْمَئِذٍ وَهِيَ عَاتِقٌ، فَجَاءَ أَهْلُهَا يَسْأَلُونَ النَّبِيَّ ﷺ أَنْ يَرْجِعَهَا إِلَيْهِمْ، لِمَا أَنْزَلَ اللهُ فِيهِنَّ: { إِذَا جَآءَكُمُ ٱلْمُؤْمِنَـٰتُ مُهَـٰجِرَٰتٍۢ فَٱمْتَحِنُوهُنَّ ۖ ٱللَّهُ أَعْلَمُ بِإِيمَـٰنِهِنَّ ۖ } إِلَى قَوْلِهِ { وَلَا هُمْ يَحِلُّونَ لَهُنَّ ۖ }، قَالَ عُرْوَةُ: فَأَخْبَرَتْنِي عَائِشَةُ أَنَّ رَسُولَ اللهِ ﷺ كَانَ يَمْتَحِنُهُنَّ بِهَذِهِ الْآيَةِ: { يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ إِذَا جَآءَكُمُ ٱلْمُؤْمِنَـٰتُ مُهَـٰجِرَٰتٍۢ فَٱمْتَحِنُوهُنَّ ۖ } إِلَى { غَفُورٌ رَّحِيمٌ }، قَالَ عُرْوَةُ: قَالَتْ عَائِشَةُ: فَمَنْ أَقَرَّ بِهَذَا الشَّرْطِ مِنْهُنَّ قَالَ لَهَا رَسُول اللهِ ﷺ: « قَدْ بَايَعْتُكِ »، كَلَاماً يُكَلِّمُهَا بِهِ، وَاللهِ مَا مَسَّتْ يَدُهُ يَدَ امْرَأَةٍ قَطُّ فِي الْمُبَايَعَةِ وَمَا بَايَعَهُنَّ إِلَّا بِقَوْلِهِ. واللفظ للبخاري."
61,"1-2-3","عن ابن عباس رضي الله عنهما في قوله تعالى: { يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لِمَ تَقُولُونَ مَا لَا تَفْعَلُونَ ﴿٢﴾ } قال: كان ناس من المؤمنين قبل أن يفرض الجهاد، يقولون: لوددنا أن الله عز و جل دلنا على أحب الأعمال إليه فنعمل به، فأخبر الله نبيه أن أحب الأعمال، إيمان به لا شك فيه، وجهاد أهل معصيته الذين خالفوا الإيمان، ولم يقروا به، فلما نزل الجهاد، كره ذلك ناس من المؤمنين، وشق عليهم أمره فقال الله عز و جل: { يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لِمَ تَقُولُونَ مَا لَا تَفْعَلُونَ ﴿٢﴾ }."
62,"11","عَنْ جَابِرِ بْنِ عَبْدِ اللهِ رضي الله عنهما قَالَ: أَقْبَلَتْ عِيرٌ يَوْمَ الْجُمُعَةِ، وَنَحْنُ مَعَ النَّبِيِّ ﷺ، فَثَارَ النَّاسُ إِلَّا اثْنَيْ عَشَرَ رَجُلًا، فَأَنْزَلَ الله: { وَإِذَا رَأَوْا۟ تِجَـٰرَةً أَوْ لَهْوًا ٱنفَضُّوٓا۟ إِلَيْهَا وَتَرَكُوكَ قَآئِمًا ۚ }. واللفظ للبخاري."
63,"1-2-3-4","عَن زَيْدَ بْنَ أَرْقَمَ رضي الله عنه قَالَ: خَرَجْنَا مَعَ النَّبِيِّ ﷺ فِي سَفَرٍ، أَصَابَ النَّاسَ فِيهِ شِدَّةٌ، فَقَالَ عَبْدُ اللهِ بْنُ أُبَيٍّ لِأَصْحَابِهِ: لَا تُنْفِقُوا عَلَى مَنْ عِنْدَ رَسُولِ اللهِ حَتَّى يَنْفَضُّوا مِنْ حَوْلِهِ. وَقَالَ: لَئِنْ رَجَعْنَا إِلَى الْمَدِينَةِ لِيُخْرِجَنَّ الْأَعَزُّ مِنْهَا الْأَذَلَّ.

فَأَتَيْتُ النَّبِيَّ ﷺ فَأَخْبَرْتُهُ، فَأَرْسَلَ إِلَى عَبْدِ اللهِ بْنِ أُبَيٍّ، فَسَأَلَهُ فَاجْتَهَدَ يَمِينَهُ مَا فَعَلَ، قَالُوا: كَذَبَ زَيْدٌ رَسُولَ اللهِ ﷺ، فَوَقَعَ فِي نَفْسِي مِمَّا قَالُوا شِدَّةٌ، حَتَّى أَنْزَلَ اللهُ عز و جل تَصْدِيقِي فِي: { إِذَا جَآءَكَ ٱلْمُنَـٰفِقُونَ }، فَدَعَاهُمْ النَّبِيُّ ﷺ لِيَسْتَغْفِرَ لَهُمْ، فَلَوَّوْا رُؤُوسَهُمْ. وَقَوْلُهُ: { خُشُبٌ مُّسَنَّدَةٌ ۖ } قَالَ: كَانُوا رِجَالًا أَجْمَلَ شَيْءٍ. واللفظ للبخاري."
63,"7-8","عَنْ زَيْدِ بْنِ أَرْقَمَ رضي الله عنه قَالَ: لَمَّا قَالَ عَبْدُ اللهِ بْنُ أُبَيٍّ: { لَا تُنفِقُوا۟ عَلَىٰ مَنْ عِندَ رَسُولِ ٱللَّهِ }، وَقَالَ أَيْضاً: { لَئِن رَّجَعْنَآ إِلَى ٱلْمَدِينَةِ } أَخْبَرْتُ بِهِ النَّبِيَّ ﷺ فَلَامَنِي الْأَنْصَارُ، وَحَلَفَ عَبَدُ اللهِ بْنُ أُبَيٍّ مَا قَالَ ذَلِكَ، فَرَجَعْتُ إِلَى الْمَنْزِلِ فَنِمْتُ، فَدَعَانِي رَسُولُ اللهِ ﷺ فَأَتَيْتُهُ، فَقَالَ: « إِنَّ اللهَ قَدْ صَدَّقَكَ » وَنَزَلَ: { هُمُ ٱلَّذِينَ يَقُولُونَ لَا تُنفِقُوا۟ } الآيَةَ. واللفظ للبخاري.

وفي لفظ لأحمد: عَنْ زَيْدِ بْنِ أَرْقَمَ قَالَ: كُنْتُ مَعَ رَسُولِ اللهِ ﷺ فِي غَزْوَةٍ فَقَالَ عَبْدُ اللهِ بْنُ أُبَيٍّ: لَئِنْ رَجَعْنَا إِلَى الْمَدِينَةِ لَيُخْرِجَنَّ الْأَعَزُّ مِنْهَا الْأَذَلَّ. قَالَ: فَأَتَيْتُ رَسُولَ اللهِ ﷺ فَأَخْبَرْتُهُ، قَالَ: فَحَلَفَ عَبْدُ اللهِ بْنُ أُبِيٍّ أَنَّهُ لَمْ يَكُنْ شَيْءٌ مِنْ ذَلِكَ، قَالَ: فَلَامَنِي قَوْمِي، وَقَالُوا: مَا أَرَدْتَ إِلَى هَذَا؟!، قَالَ: فَانْطَلَقْتُ فَنِمْتُ كَئِيباً أَوْ حَزِيناً، قَالَ: فَأَرْسَلَ إِلَيَّ نَبِيُّ اللهِ ﷺ، أَوْ أَتَيْتُ رَسُولَ اللهِ ﷺ، فَقَالَ: إِنَّ اللهَ عز و جل قَدْ أَنْزَلَ عُذْرَكَ وَصَدَّقَكَ، قَالَ: فَنَزَلَتْ هَذِهِ الْآيَةُ: { هُمُ ٱلَّذِينَ يَقُولُونَ لَا تُنفِقُوا۟ عَلَىٰ مَنْ عِندَ رَسُولِ ٱللَّهِ حَتَّىٰ يَنفَضُّوا۟ ۗ } حتي بلغ { لَئِن رَّجَعْنَآ إِلَى ٱلْمَدِينَةِ لَيُخْرِجَنَّ ٱلْأَعَزُّ مِنْهَا ٱلْأَذَلَّ ۚ }."
64,"14","عَنِ ابْنِ عَبَّاسٍ رضي الله عنهما وَسَأَلَهُ رَجُلٌ عَنْ هَذِهِ الْآيَةِ: { يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ إِنَّ مِنْ أَزْوَٰجِكُمْ وَأَوْلَـٰدِكُمْ عَدُوًّا لَّكُمْ فَٱحْذَرُوهُمْ ۚ }، قَالَ: هَؤُلَاءِ رِجَالٌ أَسْلَمُوا مِنْ أَهْلِ مَكَّةَ، وَأَرَادُوا أَنْ يَأْتُوا النَّبِيَّ ﷺ، فَأَبَى أَزْوَاجُهُمْ وَأَوْلَادُهُمْ أَنْ يَدَعُوهُمْ أَنْ يَأْتُوا رَسُولَ اللهِ ﷺ، فَلَمَّا أَتَوْا رَسُولَ اللهِ ﷺ رَأَوْا النَّاسَ قَدْ فَقُهُوا فِي الدِّينِ، هَمُّوا أَنْ يُعَاقِبُوهُمْ، فَأَنْزَلَ اللهُ عز و جل: { يَـٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ إِنَّ مِنْ أَزْوَٰجِكُمْ وَأَوْلَـٰدِكُمْ عَدُوًّا لَّكُمْ فَٱحْذَرُوهُمْ ۚ } الآية. واللفظ للترمذي."
66,"1","عن عَائِشَةَ رضي الله عنها قالت: أَنَّ النَّبِيَّ ﷺ كَانَ يَمْكُثُ عِنْدَ زَيْنَبَ بِنْتِ جَحْشٍ، وَيَشْرَبُ عِنْدَهَا عَسَلًا، فَتَوَاصَيْتُ أَنَا وَحَفْصَةُ: أَنَّ أَيَّتَنَا دَخَلَ عَلَيْهَا النَّبِيُّ ﷺ فَلْتَقُلْ: إِنِّي أَجِدُ مِنْكَ رِيحَ مَغَافِيرَ، أَكَلْتَ مَغَافِيرَ. فَدَخَلَ عَلَى إِحْدَاهُمَا فَقَالَتْ ذَلِكَ لَهُ، فَقَالَ: « لا، بَلْ شَرِبْتُ عَسَلًا عِنْدَ زَيْنَبَ بِنْتِ جَحْشٍ، وَلَنْ أَعُودَ لَهُ »، فَنَزَلَتْ: { يَـٰٓأَيُّهَا ٱلنَّبِىُّ لِمَ تُحَرِّمُ مَآ أَحَلَّ ٱللَّهُ لَكَ ۖ } { إِن تَتُوبَآ إِلَى ٱللَّهِ } لِعَائِشَةَ وَحَفْصَةَ. { وَإِذْ أَسَرَّ ٱلنَّبِىُّ إِلَىٰ بَعْضِ أَزْوَٰجِهِۦ حَدِيثًا }. لِقَوْلِهِ: « بَلْ شَرِبْتُ عَسَلًا »، وَقَالَ لِي إِبْرَاهِيمُ بْنُ مُوسَى، عَنْ هِشَامٍ: « وَلَنْ أَعُودَ لَهُ، وَقَدْ حَلَفْتُ، فَلَا تُخْبِرِي بِذَلِكِ أَحَداً ». واللفظ للبخاري."
66,"1","عن ابن عباس رضي الله عنهما قال: كان رسول الله ﷺ يشرب عند سودة العسل، فدخل على عائشة، فقالت: إني أجد منك ريحاً، ثم دخل على حفصة، فقالت: إني أجد منك ريحاً فقال: « أراه من شراب شربته عند سودة، والله لا أشربه ». فنزلت هذه الآية { يَـٰٓأَيُّهَا ٱلنَّبِىُّ لِمَ تُحَرِّمُ مَآ أَحَلَّ ٱللَّهُ لَكَ ۖ }."
